Name,Price,Picture link
Camo Fleece Hoodie,"€ 179,00",https://www.ralphlauren.eu/pt/en/camo-fleece-hoodie-492024.html?cgid=men-clothing-hoodies-sweatshirts&dwvar492024_colorname=British%20Elmwood%20Camo&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Polo Bear Camo Sweatshirt,"€ 229,00",https://www.ralphlauren.eu/pt/en/polo-bear-camo-sweatshirt-492039.html?dwvar492039_colorname=Camo&cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Suit Bear Fleece Sweatshirt,"€ 179,00",https://www.ralphlauren.eu/pt/en/suit-bear-fleece-sweatshirt-503514.html?cgid=men-clothing-hoodies-sweatshirts&dwvar503514_colorname=Stadium%20Pepper%20Heather&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Big Pony Sweatshirt,"€ 159,00 - € 169,00",https://www.ralphlauren.eu/pt/en/big-pony-sweatshirt-492042.html?cgid=men-clothing-hoodies-sweatshirts&dwvar492042_colorname=Aviator%20Navy&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Cotton Jersey Hooded Tee,"€ 99,00",https://www.ralphlauren.eu/pt/en/cotton-jersey-hooded-tee-492043.html?cgid=men-clothing-hoodies-sweatshirts&dwvar492043_colorname=Andover%20Heather&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Colour-Blocked Fleece Hoodie,"€ 229,00",https://www.ralphlauren.eu/pt/en/colour-blocked-fleece-hoodie-509382.html?cgid=men-clothing-hoodies-sweatshirts&dwvar509382_colorname=White%20Multi&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Ski Bear Sweatshirt,"€ 229,00",https://www.ralphlauren.eu/pt/en/ski-bear-sweatshirt-492047.html?cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts&dwvar492047_colorname=White%20Multi
Cotton-Blend Graphic Hoodie,"€ 159,00",https://www.ralphlauren.eu/pt/en/cotton-blend-graphic-hoodie-483633.html?cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts&dwvar483633_colorname=Bastille%20Blue
Herringbone-Print Hoodie,"€ 390,00",https://www.ralphlauren.eu/pt/en/herringbone-print-hoodie-505557.html?cgid=men-clothing-hoodies-sweatshirts&dwvar505557_colorname=Medium%20Grey%20Herringbone&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Fleece Crewneck Sweatshirt,"€ 370,00",https://www.ralphlauren.eu/pt/en/fleece-crewneck-sweatshirt-505550.html?dwvar505550_colorname=Nordic%20Blue%20Heather&cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
RLX Double-Knit Track Jacket,"€ 880,00",https://www.ralphlauren.eu/pt/en/rlx-double-knit-track-jacket-494276.html?cgid=men-clothing-hoodies-sweatshirts&dwvar494276_colorname=Classic%20Black&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Suede-Trim Wool-Blend Hoodie,"€ 785,00",https://www.ralphlauren.eu/pt/en/suede-trim-wool-blend-hoodie-413536.html?cgid=men-clothing-hoodies-sweatshirts&dwvar413536_colorname=Classic%20Chairman%20Navy&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Herringbone-Print Hoodie,"€ 465,00",https://www.ralphlauren.eu/pt/en/herringbone-print-hoodie-491499.html?cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts&dwvar491499_colorname=Charcoal%20Herringbone
Cotton Lisle Hoodie,"€ 390,00",https://www.ralphlauren.eu/pt/en/cotton-lisle-hoodie-505560.html?cgid=men-clothing-hoodies-sweatshirts&dwvar505560_colorname=Cc%20Nvy%2F%20Sqd%20Blu%20Hea&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Embroidered Fleece Hoodie,"€ 655,00",https://www.ralphlauren.eu/pt/en/embroidered-fleece-hoodie-491500.html?cgid=men-clothing-hoodies-sweatshirts&dwvar491500_colorname=Classic%20Chairman%20Navy&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Polo Bear Fleece Sweatshirt,"€ 880,00",https://www.ralphlauren.eu/pt/en/polo-bear-fleece-sweatshirt-491522.html?cgid=men-clothing-hoodies-sweatshirts&dwvar491522_colorname=Classic%20Chairman%20Navy&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Cotton-Blend-Fleece Sweatshirt,"€ 370,00",https://www.ralphlauren.eu/pt/en/cotton-blend-fleece-sweatshirt-491520.html?cgid=men-clothing-hoodies-sweatshirts&dwvar491520_colorname=Chairman%20Navy%20Melange&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Silk-Overlay Fleece Sweatshirt,"€ 1.240,00",https://www.ralphlauren.eu/pt/en/silk-overlay-fleece-sweatshirt-491616.html?cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts&dwvar491616_colorname=Classic%20Chairman%20Navy
Velour Track Jacket,"€ 1.140,00",https://www.ralphlauren.eu/pt/en/velour-track-jacket-491592.html?cgid=men-clothing-hoodies-sweatshirts&dwvar491592_colorname=Classic%20Chairman%20Navy&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Cable-Knit Cashmere Hoodie,"€ 1.240,00",https://www.ralphlauren.eu/pt/en/cable-knit-cashmere-hoodie-491484.html?cgid=men-clothing-hoodies-sweatshirts&dwvar491484_colorname=Classic%20Light%20Grey%20Heathe&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Fleece Graphic Sweatshirt,"€ 240,00",https://www.ralphlauren.eu/pt/en/fleece-graphic-sweatshirt-493741.html?cgid=men-clothing-hoodies-sweatshirts&dwvar493741_colorname=Cadet%20Black%20Charcoal%20Heat&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Striped Jersey Crewneck,"€ 170,00",https://www.ralphlauren.eu/pt/en/striped-jersey-crewneck-493792.html?cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts&dwvar493792_colorname=Sulf%20Blk%2FGreige
Waffle-Knit Graphic Crewneck,"€ 170,00",https://www.ralphlauren.eu/pt/en/waffle-knit-graphic-crewneck-494107.html?dwvar494107_colorname=Dusty%20Red&cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Fleece Graphic Sweatshirt,"€ 205,00",https://www.ralphlauren.eu/pt/en/fleece-graphic-sweatshirt-493732.html?cgid=men-clothing-hoodies-sweatshirts&dwvar493732_colorname=Champion%20Heather&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Waffle-Knit Crewneck,"€ 115,00",https://www.ralphlauren.eu/pt/en/waffle-knit-crewneck-493730.html?cgid=men-clothing-hoodies-sweatshirts&dwvar493730_colorname=Hastings%20Red&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Distressed Terry Sweatshirt,"€ 265,00",https://www.ralphlauren.eu/pt/en/distressed-terry-sweatshirt-493794.html?cgid=men-clothing-hoodies-sweatshirts&dwvar493794_colorname=Indigo%20Heather&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Fleece Full-Zip Hoodie,"€ 310,00",https://www.ralphlauren.eu/pt/en/fleece-full-zip-hoodie-493744.html?cgid=men-clothing-hoodies-sweatshirts&dwvar493744_colorname=Cadet%20Black&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Logo Fleece Hoodie,"€ 240,00",https://www.ralphlauren.eu/pt/en/logo-fleece-hoodie-493725.html?cgid=men-clothing-hoodies-sweatshirts&dwvar493725_colorname=Faded%20Red&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Indigo French Terry Sweatshirt,"€ 250,00",https://www.ralphlauren.eu/pt/en/indigo-french-terry-sweatshirt-516528.html?cgid=men-clothing-hoodies-sweatshirts&dwvar516528_colorname=Washed%20Blue%20Indigo&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Indigo Jacquard-Knit Crewneck,"€ 140,00",https://www.ralphlauren.eu/pt/en/indigo-jacquard-knit-crewneck-394482.html?cgid=men-clothing-hoodies-sweatshirts&dwvar394482_colorname=Rinsed%20Blue%20Indigo&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Indigo Jacquard-Knit Henley,"€ 170,00",https://www.ralphlauren.eu/pt/en/indigo-jacquard-knit-henley-394484.html?cgid=men-clothing-hoodies-sweatshirts&dwvar394484_colorname=Washed%20Blue%20Indigo&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Camo Fleece Gilet,"€ 310,00",https://www.ralphlauren.eu/pt/en/camo-fleece-gilet-494112.html?dwvar494112_colorname=Camo%20Green&cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Fleece Hoodie,"€ 240,00",https://www.ralphlauren.eu/pt/en/fleece-hoodie-493733.html?cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts&dwvar493733_colorname=Athletic%20Grey%20Heather
Ripstop-Panelled Fleece Jacket,"€ 355,00",https://www.ralphlauren.eu/pt/en/ripstop-panelled-fleece-jacket-494113.html?cgid=men-clothing-hoodies-sweatshirts&dwvar494113_colorname=Mountain%20Cream&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Quilted Indigo Cotton Crewneck,"€ 310,00",https://www.ralphlauren.eu/pt/en/quilted-indigo-cotton-crewneck-494110.html?cgid=men-clothing-hoodies-sweatshirts&dwvar494110_colorname=Rinsed%20Blue%20Indigo&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Indigo Workshirt Jumper,"€ 750,00",https://www.ralphlauren.eu/pt/en/indigo-workshirt-jumper-493752.html?cgid=men-clothing-hoodies-sweatshirts&dwvar493752_colorname=Indigo%20Multi&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Embroidered Jersey Henley,"€ 240,00",https://www.ralphlauren.eu/pt/en/embroidered-jersey-henley-493746.html?cgid=men-clothing-hoodies-sweatshirts&dwvar493746_colorname=Washed%20Blue%20Indigo&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Cotton-Blend-Fleece Sweatshirt,"€ 195,00",https://www.ralphlauren.eu/pt/en/cotton-blend-fleece-sweatshirt-449124.html?dwvar449124_colorname=Graphite%20Heather&cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Garment-Dyed Fleece Hoodie,"€ 250,00",https://www.ralphlauren.eu/pt/en/garment-dyed-fleece-hoodie-516529.html?cgid=men-clothing-hoodies-sweatshirts&dwvar516529_colorname=Night%20Trader%20Black&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Waffle-Knit Graphic Crewneck,"€ 170,00",https://www.ralphlauren.eu/pt/en/waffle-knit-graphic-crewneck-494108.html?cgid=men-clothing-hoodies-sweatshirts&dwvar494108_colorname=Dusty%20Olive&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Cotton-Blend-Fleece Jacket,"€ 355,00",https://www.ralphlauren.eu/pt/en/cotton-blend-fleece-jacket-493795.html?cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts&dwvar493795_colorname=Black%2FMulti
Fleece Mockneck Jacket,"€ 179,00",https://www.ralphlauren.eu/pt/en/fleece-mockneck-jacket-520307.html?cgid=men-clothing-hoodies-sweatshirts&dwvar520307_colorname=Indigo%20Sky%2FFrnch%20Nvy%2FPure&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Stretch Half-Zip Pullover,"€ 129,00",https://www.ralphlauren.eu/pt/en/stretch-half-zip-pullover-423899.html?cgid=men-clothing-hoodies-sweatshirts&dwvar423899_colorname=Indigo%20Sky&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Performance Fleece Sweatshirt,"€ 99,00",https://www.ralphlauren.eu/pt/en/performance-fleece-sweatshirt-491844.html?cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts&dwvar491844_colorname=French%20Navy
Performance Fleece Sweatshirt,"€ 99,00",https://www.ralphlauren.eu/pt/en/performance-fleece-sweatshirt-487692.html?cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts&dwvar487692_colorname=White
Slim Fit French Terry Pullover,"€ 139,00",https://www.ralphlauren.eu/pt/en/slim-fit-french-terry-pullover-481393.html?cgid=men-clothing-hoodies-sweatshirts&dwvar481393_colorname=French%20Navy%2FWhite&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Hybrid Hooded Jacket,"€ 199,00",https://www.ralphlauren.eu/pt/en/hybrid-hooded-jacket-494526.html?cgid=men-clothing-hoodies-sweatshirts&dwvar494526_colorname=French%20Navy%2FElmwood%20Camo&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Stretch Half-Zip Pullover,"€ 129,00",https://www.ralphlauren.eu/pt/en/stretch-half-zip-pullover-490404.html?dwvar490404_colorname=Deep%20Orangey%20Red&cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Polo Golf X Justin Thomas Knit,"€ 149,00",https://www.ralphlauren.eu/pt/en/polo-golf-x-justin-thomas-knit-491821.html?dwvar491821_colorname=Navy%20Star%20Camo%20Print&cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Performance Piqué Pullover,"€ 129,00",https://www.ralphlauren.eu/pt/en/performance-pique-pullover-487691.html?cgid=men-clothing-hoodies-sweatshirts&dwvar487691_colorname=New%20Iris%20Blue&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Hybrid Jacket,"€ 249,00",https://www.ralphlauren.eu/pt/en/hybrid-jacket-490405.html?cgid=men-clothing-hoodies-sweatshirts&dwvar490405_colorname=French%20Navy%2FBlackwatch%20Pl&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Striped Jersey Hooded T-Shirt,"€ 69,00",https://www.ralphlauren.eu/pt/en/striped-jersey-hooded-t-shirt-521077.html?cgid=men-clothing-hoodies-sweatshirts&dwvar521077_colorname=Classic%20Wine%20Multi&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Double-Knit Graphic Sweatshirt,"€ 199,00",https://www.ralphlauren.eu/pt/en/double-knit%C2%A0graphic-sweatshirt-521087.html?dwvar521087_colorname=White&cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Colour-Blocked Sweatshirt,"€ 139,00",https://www.ralphlauren.eu/pt/en/colour-blocked-sweatshirt-521063.html?cgid=men-clothing-hoodies-sweatshirts&dwvar521063_colorname=Rugby%20Royal%20Multi&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Rugby Sweatshirt,"€ 229,00",https://www.ralphlauren.eu/pt/en/rugby-sweatshirt-506807.html?cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts&dwvar506807_colorname=Newport%20Navy%20Multi
Polo Half-Zip Sweatshirt,"€ 169,00",https://www.ralphlauren.eu/pt/en/polo-half-zip-sweatshirt-504907.html?cgid=men-clothing-hoodies-sweatshirts&dwvar504907_colorname=Active%20Royal&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Polo Sport Track Jacket,"€ 169,00",https://www.ralphlauren.eu/pt/en/polo-sport-track-jacket-515055.html?cgid=men-clothing-hoodies-sweatshirts&dwvar515055_colorname=Sapphire%20Star&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Double-knitted Hoodie,"€ 139,00",https://www.ralphlauren.eu/pt/en/double-knitted-hoodie-457278.html?cgid=men-clothing-hoodies-sweatshirts&dwvar457278_colorname=Polo%20Black&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Double-knitted Hoodie,"€ 139,00",https://www.ralphlauren.eu/pt/en/double-knitted-hoodie-457433.html?cgid=men-clothing-hoodies-sweatshirts&dwvar457433_colorname=White&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Double-Knit Hoodie,"€ 139,00",https://www.ralphlauren.eu/pt/en/double-knit-hoodie-412097.html?cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts&dwvar412097_colorname=Aviator%20Navy
Polo Bear Fleece Hoodie,"€ 179,00",https://www.ralphlauren.eu/pt/en/polo-bear-fleece-hoodie-506832.html?cgid=men-clothing-hoodies-sweatshirts&dwvar506832_colorname=Andover%20Heather&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Fleece Graphic Sweatshirt,"€ 149,00",https://www.ralphlauren.eu/pt/en/fleece-graphic-sweatshirt-499783.html?cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts&dwvar499783_colorname=Loft%20Heather
Lunar New Year Bear Hoodie,"€ 179,00",https://www.ralphlauren.eu/pt/en/lunar-new-year-bear-hoodie-509314.html?cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts&dwvar509314_colorname=Polo%20Black
Double-Knit Track Jacket,"€ 149,00",https://www.ralphlauren.eu/pt/en/double-knit-track-jacket-521085.html?cgid=men-clothing-hoodies-sweatshirts&dwvar521085_colorname=Aviator%20Navy&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Graphic Half-Zip Pullover,"€ 189,00",https://www.ralphlauren.eu/pt/en/graphic-half-zip-pullover-481525.html?cgid=men-clothing-hoodies-sweatshirts&dwvar481525_colorname=White%20Multi&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Cotton Interlock Track Jacket,"€ 169,00",https://www.ralphlauren.eu/pt/en/cotton-interlock-track-jacket-481541.html?cgid=men-clothing-hoodies-sweatshirts&dwvar481541_colorname=Classic%20Wine&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Double-Knit Sweatshirt,"€ 129,00",https://www.ralphlauren.eu/pt/en/double-knit-sweatshirt-468636.html?cgid=men-clothing-hoodies-sweatshirts&dwvar468636_colorname=Aviator%20Navy&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Cotton Interlock Track Jacket,"€ 139,00",https://www.ralphlauren.eu/pt/en/cotton-interlock-track-jacket-470998.html?cgid=men-clothing-hoodies-sweatshirts&dwvar470998_colorname=Andover%20Heather&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Fleece Funnelneck Sweatshirt,"€ 299,00",https://www.ralphlauren.eu/pt/en/fleece-funnelneck-sweatshirt-492803.html?cgid=men-clothing-hoodies-sweatshirts&dwvar492803_colorname=Polo%20Black&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Polo Fleece Hoodie,"€ 149,00",https://www.ralphlauren.eu/pt/en/polo-fleece-hoodie-489422.html?cgid=men-clothing-hoodies-sweatshirts&dwvar489422_colorname=Ralph%20Red&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Logo Pullover,"€ 169,00",https://www.ralphlauren.eu/pt/en/logo-pullover-506823.html?cgid=men-clothing-hoodies-sweatshirts&dwvar506823_colorname=Rl2000%20Red%20Multi&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Ski Bear Fleece Sweatshirt,"€ 169,00",https://www.ralphlauren.eu/pt/en/ski-bear-fleece-sweatshirt-506135.html?cgid=men-clothing-hoodies-sweatshirts&dwvar506135_colorname=White&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Bear Fleece Sweatshirt,"€ 169,00",https://www.ralphlauren.eu/pt/en/bear-fleece-sweatshirt-506134.html?dwvar506134_colorname=Polo%20Black&cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Polo Bear Fleece Sweatshirt,"€ 169,00",https://www.ralphlauren.eu/pt/en/polo-bear-fleece-sweatshirt-506831.html?cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts&dwvar506831_colorname=Andover%20Heather
Hybrid Down Hoodie,"€ 249,00",https://www.ralphlauren.eu/pt/en/hybrid-down-hoodie-489424.html?dwvar489424_colorname=Cruise%20Navy&cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Waffle-Knit Cotton Hoodie,"€ 119,00",https://www.ralphlauren.eu/pt/en/waffle-knit-cotton-hoodie-521081.html?cgid=men-clothing-hoodies-sweatshirts&dwvar521081_colorname=RL%202000%20Red&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Double-Knit Track Jacket,"€ 149,00",https://www.ralphlauren.eu/pt/en/double-knit-track-jacket-492734.html?cgid=men-clothing-hoodies-sweatshirts&dwvar492734_colorname=Aviator%20Navy&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Camo Fleece Hoodie,"€ 169,00",https://www.ralphlauren.eu/pt/en/camo-fleece-hoodie-489303.html?cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts&dwvar489303_colorname=British%20Elmwood%20Camo
Camo Double-Knit Hoodie,"€ 269,00",https://www.ralphlauren.eu/pt/en/camo-double-knit-hoodie-489436.html?cgid=men-clothing-hoodies-sweatshirts&dwvar489436_colorname=Camo%20Multi&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Fleece Crewneck Sweatshirt,"€ 139,00",https://www.ralphlauren.eu/pt/en/fleece-crewneck-sweatshirt-490878.html?cgid=men-clothing-hoodies-sweatshirts&dwvar490878_colorname=Classic%20Wine&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Logo Hooded T-Shirt,"€ 89,00",https://www.ralphlauren.eu/pt/en/logo-hooded-t-shirt-489332.html?cgid=men-clothing-hoodies-sweatshirts&dwvar489332_colorname=Andover%20Heather&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Preppy Bear Fleece Sweatshirt,"€ 169,00",https://www.ralphlauren.eu/pt/en/preppy-bear-fleece-sweatshirt-499785.html?cgid=men-clothing-hoodies-sweatshirts&dwvar499785_colorname=Cruise%20Navy&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Fleece Hoodie,"€ 149,00",https://www.ralphlauren.eu/pt/en/fleece-hoodie-490877.html?cgid=men-clothing-hoodies-sweatshirts&dwvar490877_colorname=Andover%20Heather&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Jersey Half-Zip Pullover,"€ 139,00",https://www.ralphlauren.eu/pt/en/jersey-half-zip-pullover-462516.html?cgid=men-clothing-hoodies-sweatshirts&dwvar462516_colorname=Andover%20Heather&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Polo Sport Fleece Sweatshirt,"€ 149,00",https://www.ralphlauren.eu/pt/en/polo-sport-fleece-sweatshirt-480621.html?cgid=men-clothing-hoodies-sweatshirts&dwvar480621_colorname=Cruise%20Navy&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Cotton-Blend Graphic Hoodie,"€ 149,00",https://www.ralphlauren.eu/pt/en/cotton-blend-graphic-hoodie-480595a1.html?cgid=men-clothing-hoodies-sweatshirts&dwvar480595a1_colorname=Bastille%20Blue&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Suit Bear Fleece Sweatshirt,"€ 169,00",https://www.ralphlauren.eu/pt/en/suit-bear-fleece-sweatshirt-505143.html?dwvar505143_colorname=Stadium%20Pepper%20Heather&cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Polo Hoodie,"€ 169,00",https://www.ralphlauren.eu/pt/en/polo-hoodie-506828.html?cgid=men-clothing-hoodies-sweatshirts&dwvar506828_colorname=Andover%20Heather&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Big Pony Sweatshirt,"€ 149,00",https://www.ralphlauren.eu/pt/en/big-pony-sweatshirt-489329.html?dwvar489329_colorname=Aviator%20Navy%2FTonal%20Pp&cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Marlin Spa Terry Sweatshirt,"€ 169,00",https://www.ralphlauren.eu/pt/en/marlin-spa-terry-sweatshirt-480905.html?cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts&dwvar480905_colorname=Blue%20Marlin
Captain Bear Mesh Hooded Tee,"€ 179,00",https://www.ralphlauren.eu/pt/en/captain-bear-mesh-hooded-tee-471316.html?cgid=men-clothing-hoodies-sweatshirts&dwvar471316_colorname=Cruise%20Navy%2FWhite&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Polo Bear Hooded Tee,"€ 89,00",https://www.ralphlauren.eu/pt/en/polo-bear-hooded-tee-509318.html?cgid=men-clothing-hoodies-sweatshirts&dwvar509318_colorname=Andover%20Heather&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Fleece Crewneck Sweatshirt,"€ 139,00",https://www.ralphlauren.eu/pt/en/fleece-crewneck-sweatshirt-509263.html?cgid=men-clothing-hoodies-sweatshirts&dwvar509263_colorname=Heritage%20Royal%2FC1730&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Preppy Bear Fleece Hoodie,"€ 169,00",https://www.ralphlauren.eu/pt/en/preppy-bear-fleece-hoodie-490879.html?cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts&dwvar490879_colorname=College%20Green
Double-knitted Full-Zip Hoodie,"€ 145,00",https://www.ralphlauren.eu/pt/en/double-knitted-full-zip-hoodie-440583.html?dwvar440583_colorname=Lt%20Sport%20Heather&cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Fleece Crewneck Sweatshirt,"€ 139,00",https://www.ralphlauren.eu/pt/en/fleece-crewneck-sweatshirt-531014.html?cgid=men-clothing-hoodies-sweatshirts&dwvar531014_colorname=Andover%20Heather&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Double-Knit Half-Zip Pullover,"€ 159,00",https://www.ralphlauren.eu/pt/en/double-knit-half-zip-pullover-492652.html?cgid=men-clothing-hoodies-sweatshirts&dwvar492652_colorname=Circuit%20Brown%20Heather&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Polo Bear Hooded Tee,"€ 89,00",https://www.ralphlauren.eu/pt/en/polo-bear-hooded-tee-513431.html?cgid=men-clothing-hoodies-sweatshirts&dwvar513431_colorname=Cruise%20Navy&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Graphic Hooded T-Shirt,"€ 99,00",https://www.ralphlauren.eu/pt/en/graphic-hooded-t-shirt-480617.html?cgid=men-clothing-hoodies-sweatshirts&dwvar480617_colorname=Red%20Sky&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
